@relation 'North Shore Oahu'

@attribute buoyHeight numeric
@attribute buoyPeriod numeric
@attribute buoyDirection numeric
@attribute ww3Height numeric
@attribute ww3Period numeric
@attribute ww3Direction numeric
@attribute visualObservation numeric

@data
1.3,8.33,349,1.39,7.52,87.939995,3
1.31,8.33,0,1.39,7.52,87.939995,3
1.35,9.09,0,1.39,7.52,87.939995,3
1.22,9.09,359,1.39,7.52,87.939995,3
1.29,9.09,359,1.39,7.52,87.939995,3
1.54,8.33,2,1.39,7.52,87.939995,3
1.46,8.33,353,1.45,7.11,64.979996,3
1.4,9.09,357,1.45,7.11,64.979996,3
1.42,9.09,353,1.45,7.11,64.979996,3
1.46,9.09,353,1.45,7.11,64.979996,3
1.51,9.09,357,1.45,7.11,64.979996,3
1.47,9.09,355,1.45,7.11,64.979996,3
1.46,9.09,357,1.45,7.11,64.979996,3
1.37,9.09,352,1.45,7.11,64.979996,3
1.39,8.33,356,1.45,7.11,64.979996,3
1.22,8.33,359,1.45,7.11,64.979996,3
1.29,8.33,356,1.45,7.11,64.979996,3
1.33,9.09,355,1.45,7.11,64.979996,3
1.35,9.09,353,1.45,7.11,64.979996,3
1.34,9.09,350,1.45,7.11,64.979996,3
1.13,8.33,359,1.45,7.11,64.979996,3
1.15,8.33,355,1.45,7.11,64.979996,3
1.17,8.33,356,1.45,7.11,64.979996,3
1.18,8.33,2,1.45,7.11,64.979996,3
1.2,8.33,0,1.45,7.11,64.979996,3
1.16,8.33,353,1.45,7.11,64.979996,3
1.21,8.33,4,1.45,7.11,64.979996,3
1.27,8.33,359,1.45,7.11,64.979996,3
1.19,8.33,3,1.45,7.11,64.979996,3
1.19,8.33,9,1.45,7.11,64.979996,3
1.2,8.33,357,1.45,7.11,64.979996,3
1.31,8.33,3,1.45,7.11,64.979996,3
1.35,8.33,0,1.45,7.11,64.979996,3
1.31,8.33,357,1.45,7.11,64.979996,3
1.36,8.33,0,1.59,5.98,77.349998,2
1.32,8.33,4,1.59,5.98,77.349998,2
1.33,7.69,4,1.59,5.98,77.349998,2
1.34,8.33,7,1.59,5.98,77.349998,2
1.27,7.69,3,1.59,5.98,77.349998,2
1.35,8.33,3,1.59,5.98,77.349998,2
1.23,8.33,359,1.59,5.98,77.349998,2
1.26,7.69,2,1.59,5.98,77.349998,2
1.28,8.33,0,1.59,5.98,77.349998,2
1.29,7.69,0,1.59,5.98,77.349998,2
1.25,7.69,6,1.59,5.98,77.349998,2
1.35,7.69,7,1.59,5.98,77.349998,2
1.29,7.69,11,1.59,5.98,77.349998,2
1.26,6.25,25,1.59,5.98,77.349998,2
1.63,8.33,23,1.59,5.98,77.349998,2
1.6,8.33,25,1.59,5.98,77.349998,2
1.63,8.33,21,1.59,5.98,77.349998,2
1.51,7.69,31,1.59,5.98,77.349998,2
1.68,7.69,37,1.59,5.98,77.349998,2
1.69,7.69,33,1.59,5.98,77.349998,2
1.57,7.14,40,1.59,5.98,77.349998,2
1.45,7.69,33,1.59,5.98,77.349998,2
1.57,7.69,35,1.59,5.98,77.349998,2
1.49,7.69,42,1.59,5.98,77.349998,2
1.41,7.69,30,1.59,5.98,77.349998,2
1.47,7.69,41,1.59,5.98,77.349998,2
1.54,7.69,40,1.59,5.98,77.349998,2
1.58,8.33,30,1.59,5.98,77.349998,2
1.52,7.69,30,1.88,6.46,76.260002,2
1.44,7.69,35,1.88,6.46,76.260002,2
1.47,8.33,33,1.88,6.46,76.260002,2
1.61,7.69,34,1.88,6.46,76.260002,2
1.57,7.14,37,1.88,6.46,76.260002,2
1.51,7.69,35,1.88,6.46,76.260002,2
1.58,7.69,33,1.88,6.46,76.260002,2
1.55,7.69,37,1.88,6.46,76.260002,2
1.61,7.69,42,1.88,6.46,76.260002,2
1.54,7.69,38,1.88,6.46,76.260002,2
1.49,7.69,38,1.88,6.46,76.260002,2
1.59,7.69,34,1.88,6.46,76.260002,2
1.61,7.69,41,1.88,6.46,76.260002,2
1.61,7.69,40,1.88,6.46,76.260002,2
1.45,8.33,35,1.88,6.46,76.260002,2
1.46,8.33,38,1.88,6.46,76.260002,2
1.5,7.69,38,1.88,6.46,76.260002,2
1.61,8.33,37,1.88,6.46,76.260002,2
1.5,8.33,37,1.88,6.46,76.260002,2
1.59,8.33,38,1.88,6.46,76.260002,2
1.54,8.33,41,1.88,6.46,76.260002,2
1.56,8.33,44,1.88,6.46,76.260002,2
1.65,7.69,40,1.88,6.46,76.260002,2
1.63,7.69,37,1.88,6.46,76.260002,2
1.52,7.69,35,1.88,6.46,76.260002,2
1.5,7.69,48,1.88,6.46,76.260002,2
1.56,8.33,45,1.88,6.46,76.260002,2
1.51,8.33,45,1.88,6.46,76.260002,2
1.57,8.33,45,1.85,7.01,66.559998,2
1.47,8.33,41,1.85,7.01,66.559998,2
1.65,8.33,47,1.85,7.01,66.559998,2
1.53,7.69,40,1.85,7.01,66.559998,2
1.49,7.69,37,1.85,7.01,66.559998,2
1.4,7.69,38,1.85,7.01,66.559998,2
1.41,7.69,34,1.85,7.01,66.559998,2
1.44,8.33,41,1.85,7.01,66.559998,2
1.5,7.69,33,1.85,7.01,66.559998,2
1.47,7.69,40,1.85,7.01,66.559998,2
1.47,7.69,40,1.85,7.01,66.559998,2
1.54,8.33,42,1.85,7.01,66.559998,2
1.45,8.33,40,1.85,7.01,66.559998,2
1.43,7.69,42,1.85,7.01,66.559998,2
1.58,7.69,44,1.85,7.01,66.559998,2
1.54,7.69,31,1.85,7.01,66.559998,2
1.67,8.33,42,1.85,7.01,66.559998,2
1.6,8.33,42,1.85,7.01,66.559998,2
1.39,8.33,42,1.85,7.01,66.559998,2
1.57,8.33,42,1.85,7.01,66.559998,2
1.5,8.33,47,1.85,7.01,66.559998,2
1.39,8.33,40,1.85,7.01,66.559998,2
1.33,8.33,45,1.85,7.01,66.559998,2
1.41,7.69,44,1.85,7.01,66.559998,2
1.47,8.33,47,1.85,7.01,66.559998,2
1.49,7.69,45,1.85,7.01,66.559998,2
1.45,7.69,48,1.85,7.01,66.559998,2
1.42,7.69,45,1.85,7.01,66.559998,2
1.42,8.33,47,1.84,6.98,68.419998,1
1.31,7.69,47,1.84,6.98,68.419998,1
1.28,8.33,49,1.84,6.98,68.419998,1
1.28,8.33,48,1.84,6.98,68.419998,1
1.29,8.33,45,1.84,6.98,68.419998,1
1.26,7.69,45,1.84,6.98,68.419998,1
1.28,8.33,47,1.84,6.98,68.419998,1
1.22,8.33,47,1.84,6.98,68.419998,1
1.11,7.69,44,1.84,6.98,68.419998,1
1.1,8.33,47,1.84,6.98,68.419998,1
1.13,8.33,44,1.84,6.98,68.419998,1
1.1,8.33,42,1.84,6.98,68.419998,1
1.18,8.33,45,1.84,6.98,68.419998,1
1.19,8.33,44,1.84,6.98,68.419998,1
1.11,7.69,42,1.84,6.98,68.419998,1
1.18,7.69,45,1.84,6.98,68.419998,1
1.13,7.69,47,1.84,6.98,68.419998,1
1.22,7.69,49,1.84,6.98,68.419998,1
1.19,7.69,45,1.84,6.98,68.419998,1
1.2,7.14,44,1.84,6.98,68.419998,1
1.23,7.69,47,1.84,6.98,68.419998,1
1.32,7.69,45,1.84,6.98,68.419998,1
1.38,7.14,47,1.84,6.98,68.419998,1
1.33,7.69,49,1.84,6.98,68.419998,1
1.31,7.69,47,1.84,6.98,68.419998,1
1.29,7.14,51,1.84,6.98,68.419998,1
1.4,7.14,51,1.84,6.98,68.419998,1
1.27,7.69,54,1.84,6.98,68.419998,1
1.31,7.69,48,1.6,6.86,76.050003,1
1.32,6.25,52,1.6,6.86,76.050003,1
1.21,6.67,49,1.6,6.86,76.050003,1
1.26,7.69,51,1.6,6.86,76.050003,1
1.26,7.14,48,1.6,6.86,76.050003,1
1.23,7.69,54,1.6,6.86,76.050003,1
1.13,6.67,51,1.6,6.86,76.050003,1
1.07,7.69,48,1.6,6.86,76.050003,1
1.06,7.69,47,1.6,6.86,76.050003,1
0.98,7.14,45,1.6,6.86,76.050003,1
0.98,7.69,42,1.6,6.86,76.050003,1
1.03,6.67,44,1.6,6.86,76.050003,1
1.15,7.69,47,1.6,6.86,76.050003,1
1.16,7.69,48,1.6,6.86,76.050003,1
1.11,8.33,52,1.6,6.86,76.050003,1
1.14,8.33,49,1.6,6.86,76.050003,1
1.09,6.67,47,1.6,6.86,76.050003,1
1.11,7.69,49,1.6,6.86,76.050003,1
1.01,7.69,48,1.6,6.86,76.050003,1
1.03,7.69,49,1.6,6.86,76.050003,1
1.02,7.69,52,1.6,6.86,76.050003,1
1.06,7.69,45,1.6,6.86,76.050003,1
1.01,7.69,51,1.6,6.86,76.050003,1
1.07,7.69,49,1.6,6.86,76.050003,1
1.08,6.25,47,1.6,6.86,76.050003,1
1.07,7.69,51,1.6,6.86,76.050003,1
1.05,5.88,51,1.6,6.86,76.050003,1
1.06,7.14,49,1.6,6.86,76.050003,1
1.06,7.69,49,1.48,6.929999,79.909996,1
0.99,7.69,49,1.48,6.929999,79.909996,1
0.99,13.33,291,1.48,6.929999,79.909996,1
1.03,7.69,51,1.48,6.929999,79.909996,1
0.98,14.29,310,1.48,6.929999,79.909996,1
0.97,13.33,310,1.48,6.929999,79.909996,1
1.05,13.33,295,1.48,6.929999,79.909996,1
1.03,13.33,295,1.48,6.929999,79.909996,1
1.04,7.14,52,1.48,6.929999,79.909996,1
1.05,13.33,283,1.48,6.929999,79.909996,1
1.03,13.33,319,1.48,6.929999,79.909996,1
1.01,13.33,298,1.48,6.929999,79.909996,1
0.99,12.5,310,1.48,6.929999,79.909996,1
1.03,4.55,38,1.48,6.929999,79.909996,1
1.12,8.33,48,1.48,6.929999,79.909996,1
1.17,8.33,44,1.48,6.929999,79.909996,1
1.1,8.33,49,1.48,6.929999,79.909996,1
1.06,7.69,47,1.48,6.929999,79.909996,1
1.03,5.88,48,1.48,6.929999,79.909996,1
1.12,7.69,52,1.48,6.929999,79.909996,1
1.11,16.67,308,1.48,6.929999,79.909996,1
1.12,6.67,52,1.48,6.929999,79.909996,1
1.17,6.67,51,1.48,6.929999,79.909996,1
1.1,16.67,304,1.48,6.929999,79.909996,1
1.16,5.88,47,1.48,6.929999,79.909996,1
1.19,15.38,300,1.48,6.929999,79.909996,1
1.09,15.38,301,1.48,6.929999,79.909996,1
1.09,15.38,301,1.48,6.929999,79.909996,1
1.13,15.38,303,1.58,7.15,79.909996,1
1.07,15.38,293,1.58,7.15,79.909996,1
1.11,15.38,304,1.58,7.15,79.909996,1
1.09,15.38,297,1.58,7.15,79.909996,1
1.1,15.38,286,1.58,7.15,79.909996,1
1.12,15.38,293,1.58,7.15,79.909996,1
1.08,15.38,286,1.58,7.15,79.909996,1
1.11,15.38,288,1.58,7.15,79.909996,1
1.16,15.38,297,1.58,7.15,79.909996,1
1.14,15.38,298,1.58,7.15,79.909996,1
1.13,15.38,291,1.58,7.15,79.909996,1
1.04,15.38,298,1.58,7.15,79.909996,1
1.03,14.29,303,1.58,7.15,79.909996,1
1.02,15.38,305,1.58,7.15,79.909996,1
1.35,7.69,40,1.58,7.15,79.909996,1
1.53,8.33,34,1.58,7.15,79.909996,1
1.43,7.14,45,1.58,7.15,79.909996,1
1.39,7.14,41,1.58,7.15,79.909996,1
1.42,14.29,295,1.58,7.15,79.909996,1
1.41,7.69,45,1.58,7.15,79.909996,1
1.36,7.14,44,1.58,7.15,79.909996,1
1.4,7.69,40,1.58,7.15,79.909996,1
1.43,7.69,44,1.58,7.15,79.909996,1
1.35,8.33,38,1.58,7.15,79.909996,1
1.33,7.14,45,1.58,7.15,79.909996,1
1.25,13.33,297,1.58,7.15,79.909996,1
1.3,7.14,45,1.58,7.15,79.909996,1
1.29,7.14,54,1.58,7.15,79.909996,1
1.31,7.14,45,1.75,7.15,80.839996,1
1.25,7.69,38,1.75,7.15,80.839996,1
1.21,6.67,49,1.75,7.15,80.839996,1
1.23,13.33,288,1.75,7.15,80.839996,1
1.15,13.33,305,1.75,7.15,80.839996,1
1.12,6.25,44,1.75,7.15,80.839996,1
1.08,7.14,35,1.75,7.15,80.839996,1
1.01,12.5,304,1.75,7.15,80.839996,1
1.09,12.5,314,1.75,7.15,80.839996,1
1.11,13.33,286,1.75,7.15,80.839996,1
1.16,13.33,297,1.75,7.15,80.839996,1
1.17,13.33,297,1.75,7.15,80.839996,1
1.1,13.33,301,1.75,7.15,80.839996,1
1.04,7.69,25,1.75,7.15,80.839996,1
1.43,7.69,47,1.75,7.15,80.839996,1
1.43,7.14,49,1.75,7.15,80.839996,1
1.37,6.67,45,1.75,7.15,80.839996,1
1.34,7.14,44,1.75,7.15,80.839996,1
1.29,7.69,45,1.75,7.15,80.839996,1
1.39,7.14,49,1.75,7.15,80.839996,1
1.34,7.69,45,1.75,7.15,80.839996,1
1.34,7.69,42,1.75,7.15,80.839996,1
1.34,7.69,49,1.75,7.15,80.839996,1
1.29,8.33,40,1.75,7.15,80.839996,1
1.29,6.25,45,1.75,7.15,80.839996,1
1.3,7.14,47,1.75,7.15,80.839996,1
1.23,7.69,47,1.75,7.15,80.839996,1
1.2,7.69,40,1.75,7.15,80.839996,1
1.27,5.88,41,1.81,7.24,84.669998,2
1.27,7.14,45,1.81,7.24,84.669998,2
1.21,6.67,40,1.81,7.24,84.669998,2
1.26,7.69,47,1.81,7.24,84.669998,2
1.34,7.14,45,1.81,7.24,84.669998,2
1.27,5.88,45,1.81,7.24,84.669998,2
1.29,6.25,41,1.81,7.24,84.669998,2
1.25,7.14,51,1.81,7.24,84.669998,2
1.37,6.67,47,1.81,7.24,84.669998,2
1.4,6.25,45,1.81,7.24,84.669998,2
1.39,6.67,44,1.81,7.24,84.669998,2
1.39,5.88,44,1.81,7.24,84.669998,2
1.39,6.67,42,1.81,7.24,84.669998,2
1.41,5.88,48,1.81,7.24,84.669998,2
1.21,5.88,41,1.81,7.24,84.669998,2
1.27,6.25,45,1.81,7.24,84.669998,2
1.28,6.25,48,1.81,7.24,84.669998,2
1.25,6.25,49,1.81,7.24,84.669998,2
1.21,5.56,41,1.81,7.24,84.669998,2
1.19,5.88,40,1.81,7.24,84.669998,2
1.2,10.53,322,1.81,7.24,84.669998,2
1.3,5.88,47,1.81,7.24,84.669998,2
1.36,5.88,45,1.81,7.24,84.669998,2
1.37,5.88,38,1.81,7.24,84.669998,2
1.43,5.88,40,1.81,7.24,84.669998,2
1.36,6.67,44,1.81,7.24,84.669998,2
1.44,6.67,49,1.81,7.24,84.669998,2
1.34,6.25,35,1.81,7.24,84.669998,2
1.38,6.25,40,1.83,13.45,180.039993,2
1.36,6.25,42,1.83,13.45,180.039993,2
1.38,6.25,33,1.83,13.45,180.039993,2
1.33,6.25,48,1.83,13.45,180.039993,2
1.31,6.67,40,1.83,13.45,180.039993,2
1.36,6.25,40,1.83,13.45,180.039993,2
1.3,5.88,44,1.83,13.45,180.039993,2
1.33,6.25,48,1.83,13.45,180.039993,2
1.32,6.67,42,1.83,13.45,180.039993,2
1.3,10.53,335,1.83,13.45,180.039993,2
1.32,9.88,312,1.83,13.45,180.039993,2
1.21,10.53,319,1.83,13.45,180.039993,2
1.21,9.88,328,1.83,13.45,180.039993,2
1.32,10.53,336,1.83,13.45,180.039993,2
1.41,6.25,38,1.83,13.45,180.039993,2
1.35,7.14,40,1.83,13.45,180.039993,2
1.42,6.67,44,1.83,13.45,180.039993,2
1.43,7.14,41,1.83,13.45,180.039993,2
1.35,5.88,35,1.83,13.45,180.039993,2
1.4,7.14,35,1.83,13.45,180.039993,2
1.31,7.14,41,1.83,13.45,180.039993,2
1.37,6.25,38,1.83,13.45,180.039993,2
1.32,6.25,35,1.83,13.45,180.039993,2
1.31,7.14,35,1.83,13.45,180.039993,2
1.4,7.14,47,1.83,13.45,180.039993,2
1.43,6.67,40,1.83,13.45,180.039993,2
1.45,6.67,40,1.83,13.45,180.039993,2
1.52,7.14,45,1.83,13.45,180.039993,2
1.52,6.67,34,2.01,6.26,77.610001,1
1.57,7.14,40,2.01,6.26,77.610001,1
1.46,7.14,42,2.01,6.26,77.610001,1
1.42,7.14,40,2.01,6.26,77.610001,1
1.44,7.14,47,2.01,6.26,77.610001,1
1.59,7.14,42,2.01,6.26,77.610001,1
1.47,7.14,44,2.01,6.26,77.610001,1
1.55,7.14,41,2.01,6.26,77.610001,1
1.58,7.69,35,2.01,6.26,77.610001,1
1.62,6.67,44,2.01,6.26,77.610001,1
1.57,6.67,38,2.01,6.26,77.610001,1
1.6,7.14,41,2.01,6.26,77.610001,1
1.7,8.33,31,2.01,6.26,77.610001,1
1.6,7.14,42,2.01,6.26,77.610001,1
1.9,7.14,31,2.01,6.26,77.610001,1
1.78,9.88,30,2.01,6.26,77.610001,1
1.92,8.33,31,2.01,6.26,77.610001,1
1.76,7.69,40,2.01,6.26,77.610001,1
1.87,9.09,30,2.01,6.26,77.610001,1
1.73,8.33,40,2.01,6.26,77.610001,1
1.91,8.33,37,2.01,6.26,77.610001,1
1.84,8.33,31,2.01,6.26,77.610001,1
1.79,8.33,33,2.01,6.26,77.610001,1
1.9,8.33,31,2.01,6.26,77.610001,1
1.85,9.09,30,2.01,6.26,77.610001,1
1.86,8.33,37,2.01,6.26,77.610001,1
1.87,9.09,37,2.01,6.26,77.610001,1
1.8,8.33,41,2.01,6.26,77.610001,1
1.9,9.09,28,2.21,7.33,65.079994,1
1.85,9.09,30,2.21,7.33,65.079994,1
1.74,8.33,33,2.21,7.33,65.079994,1
1.86,7.69,31,2.21,7.33,65.079994,1
1.82,8.33,28,2.21,7.33,65.079994,1
1.74,8.33,31,2.21,7.33,65.079994,1
1.86,8.33,31,2.21,7.33,65.079994,1
1.77,8.33,30,2.21,7.33,65.079994,1
1.76,8.33,27,2.21,7.33,65.079994,1
1.73,9.09,28,2.21,7.33,65.079994,1
1.87,8.33,34,2.21,7.33,65.079994,1
1.74,8.33,31,2.21,7.33,65.079994,1
1.75,8.33,31,2.21,7.33,65.079994,1
1.56,9.09,37,2.21,7.33,65.079994,1
1.54,8.33,40,2.21,7.33,65.079994,1
1.62,8.33,35,2.21,7.33,65.079994,1
1.59,9.09,37,2.21,7.33,65.079994,1
1.66,9.09,37,2.21,7.33,65.079994,1
1.52,8.33,41,2.21,7.33,65.079994,1
1.62,8.33,38,2.21,7.33,65.079994,1
1.46,8.33,35,2.21,7.33,65.079994,1
1.51,9.09,38,2.21,7.33,65.079994,1
1.39,8.33,35,2.21,7.33,65.079994,1
1.47,8.33,41,2.21,7.33,65.079994,1
1.5,8.33,37,2.07,7.83,66.790001,2
1.43,9.09,34,2.07,7.83,66.790001,2
1.38,8.33,40,2.07,7.83,66.790001,2
1.44,8.33,37,2.07,7.83,66.790001,2
1.29,9.09,35,2.07,7.83,66.790001,2
1.45,9.09,37,2.07,7.83,66.790001,2
1.38,8.33,37,2.07,7.83,66.790001,2
1.45,8.33,35,2.07,7.83,66.790001,2
1.45,8.33,33,2.07,7.83,66.790001,2
1.43,9.09,34,2.07,7.83,66.790001,2
1.33,8.33,33,2.07,7.83,66.790001,2
1.36,8.33,40,2.07,7.83,66.790001,2
1.39,8.33,34,2.07,7.83,66.790001,2
1.29,9.09,37,2.07,7.83,66.790001,2
1.38,8.33,35,2.07,7.83,66.790001,2
1.28,8.33,35,2.07,7.83,66.790001,2
1.43,8.33,38,2.07,7.83,66.790001,2
1.31,8.33,33,2.07,7.83,66.790001,2
1.24,7.69,35,2.07,7.83,66.790001,2
1.23,8.33,35,2.07,7.83,66.790001,2
1.33,8.33,38,2.07,7.83,66.790001,2
1.3,8.33,33,2.07,7.83,66.790001,2
1.27,8.33,37,2.07,7.83,66.790001,2
1.33,9.09,35,2.07,7.83,66.790001,2
1.18,8.33,42,2.07,7.83,66.790001,2
1.29,8.33,41,2.07,7.83,66.790001,2
1.34,8.33,37,2.07,7.83,66.790001,2
1.23,8.33,37,2.07,7.83,66.790001,2
1.33,8.33,41,1.82,7.65,73.970001,3
1.3,9.09,37,1.82,7.65,73.970001,3
1.29,8.33,33,1.82,7.65,73.970001,3
1.34,8.33,45,1.82,7.65,73.970001,3
1.29,8.33,45,1.82,7.65,73.970001,3
1.25,8.33,41,1.82,7.65,73.970001,3
1.27,9.09,25,1.82,7.65,73.970001,3
1.2,8.33,42,1.82,7.65,73.970001,3
1.19,8.33,37,1.82,7.65,73.970001,3
1.27,8.33,44,1.82,7.65,73.970001,3
1.21,8.33,41,1.82,7.65,73.970001,3
1.18,9.09,37,1.82,7.65,73.970001,3
1.22,8.33,45,1.82,7.65,73.970001,3
1.3,8.33,40,1.82,7.65,73.970001,3
1.17,8.33,30,1.82,7.65,73.970001,3
1.15,8.33,27,1.82,7.65,73.970001,3
1.16,8.33,40,1.82,7.65,73.970001,3
1.14,9.09,30,1.82,7.65,73.970001,3
1.11,9.09,33,1.82,7.65,73.970001,3
1.14,8.33,35,1.82,7.65,73.970001,3
1.1,9.09,28,1.82,7.65,73.970001,3
1.12,9.09,30,1.82,7.65,73.970001,3
1.09,7.69,42,1.82,7.65,73.970001,3
1.14,8.33,34,1.82,7.65,73.970001,3
1.05,8.33,38,1.82,7.65,73.970001,3
1.09,9.09,34,1.82,7.65,73.970001,3
1.18,9.09,33,1.82,7.65,73.970001,3
1.08,9.09,31,1.82,7.65,73.970001,3
1.11,8.33,34,1.93,8.639999,70.809998,3
1.22,9.09,37,1.93,8.639999,70.809998,3
1.15,9.88,25,1.93,8.639999,70.809998,3
1.14,8.33,34,1.93,8.639999,70.809998,3
1.16,9.09,28,1.93,8.639999,70.809998,3
1.02,9.09,45,1.93,8.639999,70.809998,3
1.15,8.33,41,1.93,8.639999,70.809998,3
1.13,9.09,18,1.93,8.639999,70.809998,3
1.01,9.09,20,1.93,8.639999,70.809998,3
1.14,8.33,25,1.93,8.639999,70.809998,3
1.14,9.09,28,1.93,8.639999,70.809998,3
1.17,8.33,34,1.93,8.639999,70.809998,3
1.06,8.33,38,1.93,8.639999,70.809998,3
1.07,7.69,41,1.93,8.639999,70.809998,3
1.02,9.09,34,1.93,8.639999,70.809998,3
0.99,8.33,31,1.93,8.639999,70.809998,3
0.99,7.14,37,1.93,8.639999,70.809998,3
0.99,7.69,44,1.93,8.639999,70.809998,3
0.99,7.69,40,1.93,8.639999,70.809998,3
0.96,7.14,41,1.93,8.639999,70.809998,3
0.96,9.09,23,1.93,8.639999,70.809998,3
0.91,8.33,28,1.93,8.639999,70.809998,3
0.91,8.33,31,1.93,8.639999,70.809998,3
0.97,7.69,47,1.93,8.639999,70.809998,3
0.93,8.33,31,1.93,8.639999,70.809998,3
0.98,7.69,38,1.93,8.639999,70.809998,3
0.94,9.09,23,1.93,8.639999,70.809998,3
0.89,8.33,41,1.93,8.639999,70.809998,3
0.91,8.33,44,1.6,8.28,80.979996,2
0.98,8.33,38,1.6,8.28,80.979996,2
0.94,8.33,40,1.6,8.28,80.979996,2
0.98,9.09,18,1.6,8.28,80.979996,2
0.96,7.69,45,1.6,8.28,80.979996,2
0.96,8.33,41,1.6,8.28,80.979996,2
0.91,9.09,16,1.6,8.28,80.979996,2
0.95,7.69,42,1.6,8.28,80.979996,2
0.98,7.69,47,1.6,8.28,80.979996,2
0.91,7.14,40,1.6,8.28,80.979996,2
0.88,9.09,21,1.6,8.28,80.979996,2
0.89,7.69,37,1.6,8.28,80.979996,2
0.9,8.33,7,1.6,8.28,80.979996,2
0.86,14.29,44,1.6,8.28,80.979996,2
0.87,7.14,47,1.6,8.28,80.979996,2
0.83,6.67,47,1.6,8.28,80.979996,2
0.79,6.67,38,1.6,8.28,80.979996,2
0.82,7.14,48,1.6,8.28,80.979996,2
0.77,7.14,48,1.6,8.28,80.979996,2
0.76,6.67,44,1.6,8.28,80.979996,2
0.76,7.69,49,1.6,8.28,80.979996,2
0.79,6.67,48,1.6,8.28,80.979996,2
0.76,7.69,48,1.6,8.28,80.979996,2
0.79,6.25,40,1.6,8.28,80.979996,2
0.79,11.11,322,1.6,8.28,80.979996,2
0.82,8.33,30,1.6,8.28,80.979996,2
0.78,10.53,321,1.6,8.28,80.979996,2
0.84,11.11,349,1.6,8.28,80.979996,2
0.82,7.14,48,1.38,7.77,87.009995,2
0.83,7.69,55,1.38,7.77,87.009995,2
0.84,11.76,6,1.38,7.77,87.009995,2
0.83,10.53,331,1.38,7.77,87.009995,2
0.86,11.76,31,1.38,7.77,87.009995,2
0.84,11.76,343,1.38,7.77,87.009995,2
0.84,7.14,45,1.38,7.77,87.009995,2
0.81,13.33,33,1.38,7.77,87.009995,2
0.83,11.11,2,1.38,7.77,87.009995,2
0.83,10.53,335,1.38,7.77,87.009995,2
0.84,13.33,30,1.38,7.77,87.009995,2
0.83,7.14,47,1.38,7.77,87.009995,2
0.87,7.69,38,1.38,7.77,87.009995,2
0.8,7.14,45,1.38,7.77,87.009995,2
0.93,9.88,47,1.38,7.77,87.009995,2
0.86,10.53,28,1.38,7.77,87.009995,2
0.95,11.11,40,1.38,7.77,87.009995,2
0.98,10.53,25,1.38,7.77,87.009995,2
0.96,10.53,34,1.38,7.77,87.009995,2
0.97,10.53,35,1.38,7.77,87.009995,2
0.9,9.88,33,1.38,7.77,87.009995,2
0.95,10.53,27,1.38,7.77,87.009995,2
0.96,10.53,47,1.38,7.77,87.009995,2
0.93,9.88,47,1.38,7.77,87.009995,2
0.94,10.53,27,1.38,7.77,87.009995,2
0.89,9.88,45,1.38,7.77,87.009995,2
0.91,9.88,40,1.38,7.77,87.009995,2
0.87,9.88,35,1.38,7.77,87.009995,2
0.89,9.88,44,1.5,10.139999,87.529999,1
0.9,10.53,33,1.5,10.139999,87.529999,1
0.96,9.88,31,1.5,10.139999,87.529999,1
0.86,11.11,18,1.5,10.139999,87.529999,1
0.85,11.11,16,1.5,10.139999,87.529999,1
0.89,9.88,40,1.5,10.139999,87.529999,1
0.88,10.53,42,1.5,10.139999,87.529999,1
0.91,9.88,40,1.5,10.139999,87.529999,1
0.95,9.88,41,1.5,10.139999,87.529999,1
0.91,10.53,24,1.5,10.139999,87.529999,1
0.93,10.53,28,1.5,10.139999,87.529999,1
0.97,10.53,37,1.5,10.139999,87.529999,1
0.97,9.88,35,1.5,10.139999,87.529999,1
0.96,10.53,18,1.5,10.139999,87.529999,1
0.97,10.53,40,1.5,10.139999,87.529999,1
0.93,9.09,38,1.5,10.139999,87.529999,1
0.91,10.53,38,1.5,10.139999,87.529999,1
0.97,10.53,38,1.5,10.139999,87.529999,1
0.96,9.88,37,1.5,10.139999,87.529999,1
0.96,10.53,42,1.5,10.139999,87.529999,1
0.96,9.88,33,1.5,10.139999,87.529999,1
0.99,9.88,41,1.5,10.139999,87.529999,1
0.92,10.53,38,1.5,10.139999,87.529999,1
0.92,9.09,40,1.5,10.139999,87.529999,1
0.98,9.88,47,1.5,10.139999,87.529999,1
1.02,9.88,44,1.5,10.139999,87.529999,1
0.98,9.09,40,1.5,10.139999,87.529999,1
1.08,9.88,42,1.5,10.139999,87.529999,1
1.01,9.88,44,1.42,9.209999,85.760002,1
1,9.88,41,1.42,9.209999,85.760002,1
1.03,9.88,44,1.42,9.209999,85.760002,1
1,9.88,42,1.42,9.209999,85.760002,1
0.98,9.88,34,1.42,9.209999,85.760002,1
1.02,9.88,48,1.42,9.209999,85.760002,1
1.06,9.09,40,1.42,9.209999,85.760002,1
1,9.09,44,1.42,9.209999,85.760002,1
1.05,9.09,41,1.42,9.209999,85.760002,1
0.94,9.09,38,1.42,9.209999,85.760002,1
0.95,9.88,30,1.42,9.209999,85.760002,1
1.01,9.09,37,1.42,9.209999,85.760002,1
0.94,9.09,42,1.42,9.209999,85.760002,1
0.97,9.09,35,1.42,9.209999,85.760002,1
1.04,5.88,40,1.42,9.209999,85.760002,1
1.09,6.25,45,1.42,9.209999,85.760002,1
1.09,7.14,41,1.42,9.209999,85.760002,1
